budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
65000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",,11983,"[{""id"": 1562, ""name"": ""hostage""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 33705, ""name"": ""agent""}]",en,Proof of Life,"Alice hires a professional negotiator to obtain the release of her engineer husband, who has been kidnapped by anti-government guerrillas in South America.",14.866901,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-12-08,0,135.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Proof of Life,6.0,208
58000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",,9007,"[{""id"": 732, ""name"": ""coma""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1022, ""name"": ""workaholic""}, {""id"": 1486, ""name"": ""flirt""}, {""id"": 2301, ""name"": ""architect""}, {""id"": 9799, ""name"": ""romantic comedy""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 186710, ""name"": ""landscape architect""}]",en,Just Like Heaven,"Shortly after David Abbott moves into his new San Francisco digs, he has an unwelcome visitor on his hands: winsome Elizabeth Martinson, who asserts that the apartment is hers -- and promptly vanishes. When she starts appearing and disappearing at will, David thinks she's a ghost, while Elizabeth is convinced she's alive.",13.43573,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""UIP"", ""id"": 135}, {""name"": ""MacDonald/Parkes Productions"", ""id"": 384}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-09-16,102854431,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,It's a wonderful afterlife.,Just Like Heaven,6.5,579
2000000,"[{""id"": 35, ""name"": ""Comedy""}]",,10758,"[{""id"": 828, ""name"": ""waitress""}, {""id"": 8650, ""name"": ""unwillingly pregnant""}, {""id"": 187056, ""name"": ""woman director""}]",en,Waitress,"Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness.",9.67299,"[{""name"": ""Night and Day Pictures"", ""id"": 24133}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-05-25,22179430,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,If only life were as easy as pie,Waitress,6.7,129
22000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",http://theinformantmovie.warnerbros.com/,11323,"[{""id"": 5888, ""name"": ""agriculture""}, {""id"": 6129, ""name"": ""company""}, {""id"": 15155, ""name"": ""witness to murder""}]",en,The Informant!,"A rising star at agri-industry giant Archer Daniels Midland (ADM), Mark Whitacre suddenly turns whistleblower. Even as he exposes his company’s multi-national price-fixing conspiracy to the FBI, Whitacre envisions himself being hailed as a hero of the common man and handed a promotion.",17.772518,"[{""name"": ""Section Eight"", ""id"": 129}, {""name"": ""Groundswell Productions"", ""id"": 4205}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Participant Media"", ""id"": 6735}, {""name"": ""Jaffe / Braunstein Enterprise"", ""id"": 6822}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-09-18,35424826,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Based on a tattle-tale.,The Informant!,6.0,301
16500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://becomingjane-themovie.com/,2977,"[{""id"": 392, ""name"": ""england""}, {""id"": 934, ""name"": ""judge""}, {""id"": 1208, ""name"": ""irland""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 2386, ""name"": ""empowerment""}, {""id"": 2755, ""name"": ""country life""}, {""id"": 2964, ""name"": ""future""}, {""id"": 3344, ""name"": ""letter""}, {""id"": 3703, ""name"": ""law""}, {""id"": 4663, ""name"": ""lovers""}, {""id"": 5376, ""name"": ""creativity""}, {""id"": 5923, ""name"": ""sister""}, {""id"": 10818, ""name"": ""author""}, {""id"": 18035, ""name"": ""family""}]",en,Becoming Jane,A biographical portrait of a pre-fame Jane Austen and her romance with a young Irishman.,18.236284,"[{""name"": ""Ecosse Films"", ""id"": 1267}, {""name"": ""2 Entertain"", ""id"": 2689}, {""name"": ""Bueprint Pictures"", ""id"": 6342}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-03-02,37311672,120.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""tr"", ""name"": ""T\u00fcrk\u00e7e""}]",Released,Her own life is her greatest inspiration.,Becoming Jane,6.9,317
0,"[{""id"": 18, ""name"": ""Drama""}]",,82684,"[{""id"": 1669, ""name"": ""wave""}, {""id"": 5349, ""name"": ""surfing""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 172772, ""name"": ""mentor prot\u00e9g\u00e9 relationship""}, {""id"": 184569, ""name"": ""santa cruz california""}]",en,Chasing Mavericks,Surfer Jay Moriarity sets out to ride the Northern California break known as Mavericks.,13.621201,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Walden Media"", ""id"": 10221}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-10-25,0,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Legends Start Somewhere,Chasing Mavericks,7.0,216
18000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,302688,"[{""id"": 10267, ""name"": ""comedy""}, {""id"": 13027, ""name"": ""wedding""}]",en,My Big Fat Greek Wedding 2,"The continuing adventures of the Portokalos family. A follow-up to the 2002 comedy, ""My Big Fat Greek Wedding.""",16.027955,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Playtone"", ""id"": 4171}, {""name"": ""HBO Films"", ""id"": 7429}, {""name"": ""Gold Circle Films"", ""id"": 12026}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-03-23,88923251,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,People change. Greeks don't.,My Big Fat Greek Wedding 2,5.5,322
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",,10226,"[{""id"": 1583, ""name"": ""mass murder""}, {""id"": 6255, ""name"": ""insanity""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 13127, ""name"": ""farmhouse""}, {""id"": 14687, ""name"": ""extreme violence""}, {""id"": 14805, ""name"": ""maniac""}, {""id"": 14903, ""name"": ""home invasion""}, {""id"": 15460, ""name"": ""bound and gagged""}, {""id"": 157064, ""name"": ""circular saw""}, {""id"": 224663, ""name"": ""new french extremism""}]",fr,Haute tension,"Alexia travels with her friend Marie to spend a couple of days with her family in their farm in the country. They arrive late and they are welcomed by Alexia's father. Late in the night, a sadistic and sick killer breaks into the farmhouse, slaughters Alexia's family--including their dog--and kidnaps Alexia. Marie hides from the criminal and tries to help the hysterical and frightened Alexia, chase the maniac, and disclose his identity in the end.",4.952983,"[{""name"": ""Alexandre Films"", ""id"": 2926}, {""name"": ""EuropaCorp"", ""id"": 6896}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",2003-06-18,0,91.0,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Hearts will bleed.,High Tension,6.6,271
42000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,1830,"[{""id"": 2106, ""name"": ""cold war""}, {""id"": 6110, ""name"": ""weapon""}, {""id"": 6163, ""name"": ""arms dealer""}]",en,Lord of War,"Yuri Orlov is a globetrotting arms dealer and, through some of the deadliest war zones, he struggles to stay one step ahead of a relentless Interpol agent, his business rivals and even some of his customers who include many of the world's most notorious dictators. Finally, he must also face his own conscience.",34.828241,"[{""name"": ""Saturn Films"", ""id"": 831}, {""name"": ""Ascendant Pictures"", ""id"": 1204}, {""name"": ""Endgame Entertainment"", ""id"": 1205}, {""name"": ""Entertainment Manufacturing Company"", ""id"": 1206}, {""name"": ""Rising Star"", ""id"": 1208}, {""name"": ""Copag V"", ""id"": 21938}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",2005-09-16,24127895,122.0,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""uk"", ""name"": ""\u0423\u043a\u0440\u0430\u0457\u043d\u0441\u044c\u043a\u0438\u0439""}, {""iso_639_1"": ""tr"", ""name"": ""T\u00fcrk\u00e7e""}]",Released,"Where there's a will, there's a weapon",Lord of War,7.0,1335
178000000,"[{""id"": 878, ""name"": ""Science Fiction""}]",http://www.foxmovies.com/movies/x-men-apocalypse,246655,"[{""id"": 1852, ""name"": ""mutant""}, {""id"": 4769, ""name"": ""supernatural powers""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 10761, ""name"": ""superhuman""}, {""id"": 12332, ""name"": ""apocalypse""}, {""id"": 155030, ""name"": ""superhero team""}, {""id"": 176217, ""name"": ""world domination""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 208289, ""name"": ""1980s""}]",en,X-Men: Apocalypse,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",139.272042,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Kinberg Genre"", ""id"": 78091}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-05-18,543934787,144.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Only the strong will survive,X-Men: Apocalypse,6.4,4721
85000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.fox.co.uk/jumper,8247,"[{""id"": 704, ""name"": ""adolescence""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1452, ""name"": ""loss of child""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 3822, ""name"": ""teleportation""}, {""id"": 4769, ""name"": ""supernatural powers""}, {""id"": 4820, ""name"": ""leap in time""}, {""id"": 4986, ""name"": ""enemy""}, {""id"": 6170, ""name"": ""motherly love""}]",en,Jumper,"David Rice is a man who knows no boundaries, a Jumper, born with the uncanny ability to teleport instantly to anywhere on Earth. When he discovers others like himself, David is thrust into a dangerous and bloodthirsty war while being hunted by a sinister and determined group of zealots who have sworn to destroy all Jumpers. Now, David’s extraordinary gift may be his only hope for survival!",21.218,"[{""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Hypnotic"", ""id"": 7384}, {""name"": ""New Regency Pictures"", ""id"": 10104}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-02-10,222231186,88.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,anywhere is possible.,Jumper,5.9,1799
22000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 27, ""name"": ""Horror""}]",,24100,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 3133, ""name"": ""vampire""}, {""id"": 4197, ""name"": ""bite""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 231407, ""name"": ""fang vamp""}]",en,The Little Vampire,"Based on the popular books, the story tells of Tony who wants a friend to add some adventure to his life. What he gets is Rudolph, a vampire kid with a good appetite. The two end up inseparable, but their fun is cut short when all the hopes of the vampire race could be gone forever in single night. With Tony's access to the daytime world, he helps them to find what they've always wanted.",4.365196,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-10-27,13555988,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,"They're not just best friends, they're blood brothers.",The Little Vampire,6.1,77
300000,"[{""id"": 18, ""name"": ""Drama""}]",,118452,"[{""id"": 572, ""name"": ""sex""}, {""id"": 9789, ""name"": ""misfit""}, {""id"": 209005, ""name"": ""boring""}]",en,"First Love, Last Rites",Joey and Sissel are two misfits spending most of their time together talking or having sex. Gradually and slowly their relationships are becoming boring for them.,0.374291,"[{""name"": ""Forensic Films"", ""id"": 2813}, {""name"": ""Toast Films"", ""id"": 40126}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-08-07,40542,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,"First Love, Last Rites",3.0,1
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10769, ""name"": ""Foreign""}]",http://housefull.erosentertainment.com/,58051,[],hi,Housefull,"Believing himself to be a jinx and bringing bad luck upon himself and others, a man attempts to find true love, but ends up in very complicated relationships.",0.12082,[],"[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",2010-04-30,0,135.0,"[{""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]",Released,"He found the girl of his dreams, he fell in love and he got married... to all three.",Housefull,5.2,29
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}, {""id"": 36, ""name"": ""History""}]",http://www.passchendaelethemovie.com,14582,"[{""id"": 428, ""name"": ""nurse""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 15240, ""name"": ""platoon""}, {""id"": 159909, ""name"": ""veteran""}, {""id"": 188759, ""name"": ""recruitment""}]",en,Passchendaele,"Sergeant Michael Dunne fights in the 10th Battalion, AKA The ""Fighting Tenth"" with the 1st Canadian Division and participated in all major Canadian battles of the war, and set the record for highest number of individual bravery awards for a single battle",2.405911,"[{""name"": ""Rhombus Media"", ""id"": 164}, {""name"": ""Damberger Film & Cattle Co"", ""id"": 16193}, {""name"": ""Whizbang Films"", ""id"": 17457}, {""name"": ""Bell Broadcast and New Media Fund"", ""id"": 22481}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",2008-10-17,0,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,,Passchendaele,6.3,26
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10769, ""name"": ""Foreign""}]",,55903,[],fr,Betty Fisher et autres histoires,"Grieving after the death of her young son Joseph, novelist Betty Fisher enters a dark depression. Hoping to bring her out of it, her mother Margot arranges to kidnap another child, Jose, to replace the son Betty lost. Although she knows it's wrong, Betty accepts Jose as her new son. Meanwhile, Jose's mother Carole is looking for her son with the help of her boyfriend Francois and some of his criminal cohorts.",0.024186,[],[],2001-09-01,0,103.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Crimes of passion are not always between lovers.,Betty Fisher and Other Stories,7.0,3
