budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
30000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",http://www.thenextthreedaysmovie.com/index.html,43539,"[{""id"": 2620, ""name"": ""evidence""}, {""id"": 3022, ""name"": ""passport""}, {""id"": 41379, ""name"": ""argument""}, {""id"": 154879, ""name"": ""county jail""}, {""id"": 154881, ""name"": ""fingerprints""}, {""id"": 154882, ""name"": ""appeal""}, {""id"": 154884, ""name"": ""escape artist""}]",en,The Next Three Days,"A married couple's life is turned upside down when the wife is accused of a murder. Lara Brennan is arrested for murdering her boss with whom she had an argument. It seems she was seen leaving the scene of the crime and her fingerprints were on the murder weapon. Her husband, John would spend the next few years trying to get her released, but there's no evidence that negates the evidence against her. And when the strain of being separated from her family, especially her son, gets to her, John decides to break her out. So he does a lot of research to find a way.",34.421696,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Fid\u00e9lit\u00e9 Films"", ""id"": 2927}, {""name"": ""Hwy61"", ""id"": 6320}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2010-11-18,51148651,133.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What if you had 72 hours to save everything you live for?,The Next Three Days,6.9,905
57000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",,6073,"[{""id"": 1930, ""name"": ""kidnapping""}, {""id"": 13132, ""name"": ""pistol""}]",en,The Mexican,"Jerry Welbach, a reluctant bagman, has been given two ultimatums: The first is from his mob boss to travel to Mexico and retrieve a priceless antique pistol, known as ""the Mexican""... or suffer the consequences. The second is from his girlfriend Samantha to end his association with the mob. Jerry figures alive and in trouble with Samantha is better than the more permanent alternative, so he heads south of the border.",21.021809,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Newmarket Capital Group"", ""id"": 506}, {""name"": ""Lawrence Bender Productions"", ""id"": 2253}, {""name"": ""Pistolero Productions LLC"", ""id"": 55852}]","[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-03-01,147845033,123.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Love with the safety off.,The Mexican,5.8,441
70000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",http://www.thedilemmamovie.com,44564,"[{""id"": 596, ""name"": ""adultery""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9104, ""name"": ""partner""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 10459, ""name"": ""dilemma""}, {""id"": 11509, ""name"": ""cheating on partner""}, {""id"": 12392, ""name"": ""best friend""}]",en,The Dilemma,"Longtime friends Ronny and Nick are partners in an auto-design firm. They are hard at work on a presentation for a dream project that would really launch their company. Then Ronny spots Nick's wife out with another man, and in the process of investigating the possible affair, he learns that Nick has a few secrets of his own. As the presentation nears, Ronny agonizes over what might happen if the truth gets out.",14.780634,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Wild West Picture Show Productions"", ""id"": 2796}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-01-13,67112664,111.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Two best friends. Nothing could come between them... or could it?,The Dilemma,5.2,304
1700000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",,1705,"[{""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 14759, ""name"": ""ape""}]",en,Battle for the Planet of the Apes,"The fifth and final episode in the Planet of the Apes series. After the collapse of human civilization, a community of intelligent apes led by Caesar lives in harmony with a group of humans. Gorilla General Aldo tries to cause an ape civil war and a community of human mutants who live beneath a destroyed city try to conquer those whom they perceive as enemies. All leading to the finale.",13.315383,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Apjac International"", ""id"": 22542}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1973-06-15,8844595,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The final chapter in the incredible Apes saga. The most suspenseful showdown ever filmed as two civilizations battle for the right to inherit what's left of the earth!,Battle for the Planet of the Apes,5.5,215
2700000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",http://www.sommersturm.de/main.html,342,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 237, ""name"": ""gay""}, {""id"": 255, ""name"": ""male nudity""}, {""id"": 271, ""name"": ""competition""}, {""id"": 566, ""name"": ""sexual identity""}, {""id"": 572, ""name"": ""sex""}, {""id"": 725, ""name"": ""lovesickness""}, {""id"": 826, ""name"": ""heterosexual""}, {""id"": 1862, ""name"": ""coming out""}, {""id"": 1888, ""name"": ""row""}, {""id"": 1889, ""name"": ""lake""}, {""id"": 1890, ""name"": ""camping""}, {""id"": 1891, ""name"": ""tent""}, {""id"": 5767, ""name"": ""summer camp""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 9986, ""name"": ""crush""}, {""id"": 10791, ""name"": ""teenage crush""}, {""id"": 13088, ""name"": ""summer""}, {""id"": 14751, ""name"": ""youth""}, {""id"": 158718, ""name"": ""lgbt""}]",de,Sommersturm,"Tobi and Achim, the pride of the local crew club, have been the best of friends for years and are convinced that nothing will ever stand in the way of their friendship. They look forward to the upcoming summer camp and the crew competition. Then the gay team from Berlin arrives and Tobi is totally confused. The evening before the races begin, the storm that breaks out is more than meteorlogical...",3.120747,"[{""name"": ""Claussen + W\u00f6bke Filmproduktion GmbH"", ""id"": 161}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",2004-09-02,0,98.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,,Summer Storm,6.7,59
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.locker13.com/,250184,"[{""id"": 321, ""name"": ""terror""}, {""id"": 9706, ""name"": ""anthology""}, {""id"": 9937, ""name"": ""suspense""}]",en,Locker 13,"The story of Skip, a young ex-convict who takes a position as a night janitor at an old-west theme park. His supervisor Archie, teaches him the ropes, but more importantly attempts to convey critical philosophical messages through a series of four stories: a down and out boxer is given the opportunity to become a real golden gloves killer; an assassin kidnaps three people in order to find out who hired him for his latest hit; a new recruit is initiated into a lodge of fez-wearing businessmen where hazing can take a malevolent turn; and a member of a suicide club introduces real fear into a man about to jump to his death.",1.905197,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-03-29,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Locker 13,6.8,3
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",,979,"[{""id"": 90, ""name"": ""paris""}, {""id"": 549, ""name"": ""prostitute""}, {""id"": 570, ""name"": ""rape""}, {""id"": 572, ""name"": ""sex""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 2754, ""name"": ""trauma""}, {""id"": 4728, ""name"": ""knife""}, {""id"": 6093, ""name"": ""assault""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 12420, ""name"": ""unsimulated sex""}, {""id"": 14624, ""name"": ""cruelty""}, {""id"": 14707, ""name"": ""brutality""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 33783, ""name"": ""dark""}, {""id"": 156075, ""name"": ""evil""}, {""id"": 156478, ""name"": ""boyfriend""}, {""id"": 184352, ""name"": ""rape and revenge""}, {""id"": 203258, ""name"": ""underpass""}, {""id"": 224663, ""name"": ""new french extremism""}]",fr,Irréversible,"Events over the course of one traumatic night in Paris unfold in reverse-chronological order as the beautiful Alex is brutally raped and beaten by a stranger in the underpass. Her boyfriend and ex-lover take matters into their own hands by hiring two criminals to help them find the rapist so that they can exact revenge. A simultaneously beautiful and terrible examination of the destructive nature of cause and effect, and how time destroys everything.",32.476098,"[{""name"": ""Eskwad"", ""id"": 616}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Les Cin\u00e9mas de la Zone"", ""id"": 1157}, {""name"": ""Nord-Ouest Productions"", ""id"": 4176}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""120 Films"", ""id"": 19233}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",2002-05-22,792,97.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Time destroys everything.,Irreversible,7.1,538
3000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,192210,"[{""id"": 2231, ""name"": ""drug dealer""}, {""id"": 6149, ""name"": ""police""}, {""id"": 15127, ""name"": ""killer""}, {""id"": 156117, ""name"": ""illegal drugs""}, {""id"": 199029, ""name"": ""dealer""}]",en,Open Road,"Angie, a young Brazilian artist, abandons her old life and embarks on a journey around the country. Running from her past, and searching for her foundation in life, Angie finds not only herself but love in its many forms.",2.680629,"[{""name"": ""Society Entertainment"", ""id"": 11740}, {""name"": ""BB Film Productions"", ""id"": 41602}, {""name"": ""Marcio Garcia Producoes"", ""id"": 80561}]","[{""iso_3166_1"": ""BR"", ""name"": ""Brazil""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-04-12,0,85.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,,Open Road,5.2,18
8000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",,13154,"[{""id"": 1794, ""name"": ""yakuza""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 18098, ""name"": ""samurai sword""}]",en,Showdown in Little Tokyo,"An American with a Japanese upbringing, Chris Kenner is a police officer assigned to the Little Tokyo section of Los Angeles. Kenner is partnered with Johnny Murata, a Japanese-American who isn't in touch with his roots. Despite their differences, both men excel at martial arts, and utilize their formidable skills when they go up against Yoshida, a vicious yakuza drug dealer with ties to Kenner's past.",8.403859,"[{""name"": ""Original Pictures"", ""id"": 4234}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1991-08-23,2275557,79.0,"[{""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One's a warrior. One's a wise guy. They're two L.A. cops going after a gang of drug lords. Feet first.,Showdown in Little Tokyo,5.7,95
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 10749, ""name"": ""Romance""}]",,14608,"[{""id"": 8029, ""name"": ""drama""}, {""id"": 10183, ""name"": ""independent film""}]",en,Partition,"Determined to leave the ravages of war behind, 38 year old Gian Singh resigns from the British Indian Army to a quiet life. His world is soon thrown in turmoil, when he suddenly finds himself responsible for the life of a 17 year old girl, traumatized by the events that separated her from her family.",2.131524,"[{""name"": ""Partition Films%2C Inc."", ""id"": 3904}, {""name"": ""Khussro Films"", ""id"": 3905}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2007-02-02,0,116.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Partition,6.4,6
3000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,158015,"[{""id"": 4565, ""name"": ""dystopia""}, {""id"": 7246, ""name"": ""barricade""}, {""id"": 14903, ""name"": ""home invasion""}, {""id"": 221957, ""name"": ""constitutional convention""}, {""id"": 221958, ""name"": ""legalized murder""}, {""id"": 221960, ""name"": ""social allegory""}]",en,The Purge,"Given the country's overcrowded prisons, the U.S. government begins to allow 12-hour periods of time in which all illegal activity is legal. During one of these free-for-alls, a family must protect themselves from a home invasion.",54.403033,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Why Not Productions"", ""id"": 729}, {""name"": ""Platinum Dunes"", ""id"": 2481}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""20th Century Fox Russia"", ""id"": 18065}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-05-31,89328627,86.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"One night a year, all crime is legal.",The Purge,6.0,2428
0,"[{""id"": 18, ""name"": ""Drama""}]",,12410,"[{""id"": 74, ""name"": ""germany""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 191726, ""name"": ""nazism""}, {""id"": 206662, ""name"": ""euthanasia""}]",en,Good,"The rise of national socialism in Germany should not be regarded as a conspiracy of madmen. Millions of ""good"" people found themselves in a society spiralling into terrible chaos. A film about then, which illuminates the terrors of now.",2.397987,[],"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2008-12-11,0,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Anything that makes people happy can't be bad can it?,Good,6.3,29
55000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",,795,"[{""id"": 236, ""name"": ""suicide""}, {""id"": 290, ""name"": ""angel""}, {""id"": 314, ""name"": ""life and death""}, {""id"": 1333, ""name"": ""desperation""}, {""id"": 1604, ""name"": ""operation""}, {""id"": 4116, ""name"": ""heaven""}, {""id"": 6150, ""name"": ""faith""}, {""id"": 6155, ""name"": ""afterlife""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 212760, ""name"": ""interspecies romance""}]",en,City of Angels,"When guardian angel Seth -- who invisibly watches over the citizens of Los Angeles -- becomes captivated by Maggie, a strong-willed heart surgeon, he ponders trading in his pure, otherworldly existence for a mortal life with his beloved. The couple embarks on a tender but forbidden romance spanning heaven and Earth.",21.272734,"[{""name"": ""Atlas Entertainment"", ""id"": 507}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Monarchy Enterprises B.V."", ""id"": 676}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Taurus Film"", ""id"": 20555}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",1998-04-10,198685114,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",Released,She didn't believe in angels until she fell in love with one.,City of Angels,6.4,529
